-393.048000 156119.616000
-399.860000 161208.880000
-390.480000 154464.352000
-395.404000 158121.648000
-397.224000 159334.368000
-396.684000 158614.352000
-399.408000 160830.272000
-396.180000 158436.240000
-400.096000 161704.320000
-403.236000 163925.968000
-401.036000 162329.168000
-400.492000 161544.304000
-401.828000 162875.344000
-409.268000 168555.952000
-395.548000 158218.288000
-402.404000 163086.256000
-378.564000 145473.456000
-374.540000 142816.624000
-401.356000 162564.688000
-401.868000 163270.608000
-380.224000 146256.832000
-395.384000 157944.544000
-411.200000 170407.008000
-386.452000 151664.560000
-382.276000 147970.480000
-399.052000 160585.200000
-406.796000 166564.016000
-405.304000 165575.072000
-399.820000 161140.560000
-385.700000 150305.488000
-384.304000 150078.656000
-400.732000 161879.600000
-405.864000 165864.448000
-401.228000 162199.184000
-400.248000 161658.816000
-404.868000 165043.376000
-402.152000 163037.056000
-398.296000 160072.256000
-396.072000 159145.504000
-395.768000 158063.520000
-386.292000 151437.936000
-405.224000 165382.240000
-401.688000 162825.376000
-405.896000 165932.608000
-399.364000 160972.336000
-404.752000 165091.808000
-404.000000 164597.568000
-392.996000 156061.040000
-377.672000 144842.080000
-402.516000 163257.488000
-399.360000 160811.168000
-398.916000 160386.288000
-401.200000 162214.784000
-393.192000 156114.112000
-399.060000 160753.840000
-389.316000 153077.488000
-397.080000 158982.016000
-398.676000 160308.208000
-406.200000 166115.968000
-395.220000 157762.064000
-403.892000 164337.936000
-376.828000 144252.400000
-402.672000 163341.088000
-382.504000 148373.632000
-403.540000 164004.432000
-389.572000 153418.032000
-400.496000 162123.744000
-403.064000 163887.648000
-400.516000 161941.104000
-400.432000 161812.512000
-406.120000 166146.784000
-403.480000 164205.952000
-404.780000 165260.560000
-389.708000 153656.912000
-399.284000 160760.720000
-405.776000 165899.392000
-398.016000 159823.072000
-390.532000 154185.808000
-396.876000 158714.960000
-406.284000 166301.008000
-396.068000 158160.624000
-398.136000 159696.736000
-404.220000 164641.008000
-401.024000 162073.312000
-398.528000 160112.288000
-395.228000 157820.944000
-400.876000 162145.456000
-399.252000 160638.128000
-397.208000 159143.072000
-403.076000 163677.712000
-397.684000 159569.232000
-405.868000 165921.648000
-407.944000 167616.704000
-399.896000 161466.272000
-399.300000 161171.152000
-389.156000 153475.248000
-404.844000 165142.736000
-380.668000 147082.480000
-382.700000 148225.776000
-396.964000 159244.176000
-397.344000 159593.536000
-401.408000 162326.912000
-397.620000 159476.400000
-400.764000 161921.328000
-404.492000 164998.224000
-388.508000 152179.536000
-405.028000 165307.344000
-406.628000 166560.080000
-400.380000 161669.488000
-390.904000 154651.488000
-387.816000 152130.048000
-399.260000 160959.568000
-400.972000 162188.880000
-392.036000 155345.072000
-403.620000 164286.160000
-395.800000 158296.640000
-399.036000 160537.968000
-396.876000 159026.896000
-397.448000 159361.152000
-404.200000 164727.072000
-400.208000 161453.792000
-397.224000 159191.168000
-399.976000 161216.832000
-401.372000 162361.136000
-393.996000 156746.896000
-406.804000 166690.960000
-394.284000 157416.912000
-395.692000 158066.064000
-400.124000 161324.560000
-401.644000 162448.464000
-392.704000 155766.176000
-394.800000 157702.048000
-390.000000 153805.408000
-404.480000 164744.320000
-398.120000 160178.240000
-399.840000 161221.888000
-400.092000 161330.448000
-402.492000 163248.432000
-386.776000 151452.384000
-387.528000 151916.128000
-404.240000 164779.008000
-400.224000 161404.224000
-396.980000 159201.200000
-408.752000 168273.216000
-391.440000 154711.712000
-394.340000 157264.816000
-403.808000 164465.952000
-401.188000 162163.216000
-399.936000 161214.496000
-400.804000 162152.592000
-385.568000 150918.400000
-390.828000 154434.704000
-399.212000 160713.360000
-393.064000 156549.568000
-392.240000 155455.264000
-401.980000 162900.528000
-402.468000 163182.448000
-401.912000 162810.272000
-403.540000 164089.360000
-398.624000 160509.760000
-392.068000 155546.032000
-402.256000 162893.888000
-405.684000 165932.656000
-396.724000 159390.128000
-393.964000 156919.024000
-409.432000 168732.768000
-402.656000 163488.640000
-396.132000 158846.512000
-392.156000 155671.568000
-393.556000 156492.016000
-387.364000 151802.640000
-405.112000 165344.064000
-398.500000 160046.576000
-398.476000 160208.848000
-394.300000 156951.568000
-398.328000 160147.072000
-396.300000 158437.616000
-389.944000 154448.704000
-389.556000 153210.544000
-403.728000 164098.336000
-401.320000 162489.760000
-399.812000 161171.632000
-377.556000 145129.712000
-384.916000 150052.016000
-404.996000 165453.584000
-398.496000 160205.984000
-399.716000 161139.088000
-385.420000 150537.168000
-398.104000 160022.080000
-401.784000 162863.232000
-379.504000 146555.680000
-408.600000 168158.240000
-393.288000 156029.344000
-401.140000 162160.080000
-394.436000 156900.048000
-400.500000 161963.632000
-406.052000 165985.072000
-402.832000 163537.152000
-399.560000 160939.232000
-378.736000 145154.784000
-404.496000 164807.872000
-396.900000 158758.608000
-408.884000 168388.848000
-401.684000 162692.112000
-388.128000 152740.736000
-398.380000 160128.720000
-396.380000 158376.592000
-404.572000 164713.008000
-401.520000 162534.400000
-403.972000 164519.952000
-410.956000 170130.832000
-401.356000 162479.568000
-393.500000 156228.208000
-382.332000 148053.872000
-390.700000 154586.512000
-402.740000 163469.552000
-409.336000 168626.208000
-397.308000 159278.352000
-390.256000 153851.392000
-399.552000 161245.120000
-396.668000 158826.928000
-394.416000 156806.656000
-387.964000 152494.800000
-404.204000 164746.576000
-395.564000 158046.768000
-399.628000 161108.272000
-392.468000 155976.976000
-384.540000 150099.056000
-394.988000 157859.344000
-406.100000 166334.832000
-392.944000 156141.472000
-394.560000 157211.680000
-395.436000 157937.936000
-401.120000 162083.744000
-404.332000 164666.992000
-392.764000 155863.888000
-394.368000 157070.496000
-406.092000 166259.440000
-394.500000 157206.288000
-392.336000 155574.560000
-402.344000 163151.904000
-386.936000 151645.312000
-399.460000 161032.592000
-395.880000 158570.176000
-394.952000 157382.848000
-403.444000 164060.208000
-399.268000 160564.496000
-393.424000 156294.336000
-407.000000 166837.856000
-401.004000 161962.640000
-399.000000 160507.488000
-401.032000 162093.728000
-394.908000 157456.400000
-399.548000 160811.440000
-394.256000 157499.936000
-404.508000 164845.136000
-400.980000 162283.984000
-387.304000 151985.184000
-399.552000 161007.680000
-389.716000 153663.952000
-388.712000 153171.520000
-393.364000 156086.288000
-393.816000 156678.528000
-393.936000 156778.560000
-401.616000 162904.768000
-390.040000 153773.216000
-392.724000 156357.712000
-404.788000 164962.736000
-392.356000 155946.992000
-398.676000 160584.752000
-387.684000 152359.888000
-392.508000 156293.104000
-409.240000 168570.432000
-403.228000 163964.944000
-393.720000 156678.176000
-407.044000 166982.608000
-406.908000 166659.792000
-376.224000 143977.248000
-399.080000 161009.344000
-406.704000 166551.104000
-402.700000 163588.272000
-399.500000 160775.216000
-406.032000 166251.264000
-402.532000 163301.008000
-402.568000 163307.712000
-406.044000 166196.208000
-401.696000 162911.808000
-400.808000 161931.072000
-386.888000 151352.864000
-403.324000 163810.224000
-392.140000 155618.576000
-396.612000 158758.288000
-387.812000 152694.544000
-399.524000 161126.576000
-400.076000 161324.432000
-390.956000 154674.096000
-405.476000 165676.656000
-399.840000 161522.624000
-386.616000 151100.128000
-408.972000 168668.016000
-389.824000 153504.512000
-401.788000 162646.128000
-398.908000 160405.232000
-411.332000 170370.480000
-399.788000 161212.912000
-399.128000 160764.416000
-403.120000 163731.136000
-406.876000 166806.576000
-398.260000 160133.424000
-394.880000 157446.304000
-381.940000 148261.232000
-389.552000 153175.744000
-398.476000 160235.824000
-404.164000 164367.696000
-399.172000 160901.616000
-401.372000 162420.336000
-398.384000 160455.936000
-395.380000 157815.408000
-398.348000 160562.032000
-386.744000 151703.136000
-395.228000 157811.344000
-406.180000 166178.768000
-407.920000 167749.184000
-400.388000 161777.744000
-397.792000 159640.352000
-400.808000 162096.576000
-392.596000 155651.056000
-391.904000 155213.792000
-401.600000 162708.992000
-389.952000 153633.632000
-403.336000 164098.976000
-411.824000 170693.632000
-398.268000 160171.792000
-397.244000 159272.976000
-383.520000 149468.416000
-384.408000 149935.488000
-390.336000 154134.976000
-387.788000 152882.288000
-394.876000 157575.184000
-389.812000 153507.632000
-399.500000 160954.960000
-389.184000 153188.224000
-386.656000 151869.216000
-393.416000 156842.912000
-401.600000 162632.224000
-394.280000 157363.456000
-393.952000 156821.504000
-406.212000 166323.280000
-402.264000 163229.248000
-395.420000 157830.544000
-395.112000 157955.200000
-401.104000 162220.960000
-404.264000 164767.776000
-401.620000 162860.848000
-377.072000 144328.320000
-399.144000 160766.656000
-398.068000 159798.192000
-400.780000 161944.368000
-397.464000 159506.304000
-381.632000 147436.288000
-395.104000 157891.968000
-404.640000 164892.320000
-399.064000 160758.688000
-395.696000 158241.600000
-399.980000 161741.584000
-391.624000 155185.344000
-384.456000 150032.224000
-399.952000 161071.040000
-376.512000 143928.256000
-385.876000 150990.448000
-385.768000 151548.928000
-398.764000 160623.248000
-377.228000 144799.056000
-398.416000 160348.512000
-408.088000 167656.896000
-393.296000 156572.512000
-396.668000 158754.672000
-402.404000 163183.376000
-390.908000 155008.304000
-402.132000 162845.936000
-408.264000 167918.784000
-398.616000 160496.512000
-396.400000 158334.880000
-391.204000 154808.400000
-389.024000 152968.608000
-397.944000 160144.096000
-396.864000 159238.112000
-385.264000 150525.536000
-396.668000 158808.656000
-387.872000 152479.424000
-394.656000 157278.496000
-401.028000 162526.096000
-406.232000 166415.008000
-399.984000 161360.896000
-389.436000 153235.984000
-394.672000 157513.632000
-394.976000 157556.384000
-398.536000 160656.416000
-392.356000 155538.096000
-400.916000 162224.688000
-396.420000 158808.240000
-396.068000 158347.440000
-400.160000 161698.688000
-405.968000 166135.168000
-389.780000 153437.744000
-399.108000 160726.224000
-394.276000 156819.696000
-398.240000 159868.864000
-398.432000 160108.928000
-392.868000 156136.560000
-391.912000 155564.032000
-405.332000 165730.960000
-400.880000 161978.720000
-384.760000 150653.888000
-394.356000 157282.608000
-394.016000 156747.168000
-405.600000 165812.768000
-399.888000 161180.704000
-401.912000 162753.728000
-401.024000 162274.048000
-407.220000 167016.336000
-406.504000 166522.656000
-389.860000 154478.480000
-402.180000 162959.696000
-398.468000 160570.160000
-404.056000 164653.760000
-405.504000 165642.880000
-395.708000 158015.856000
-389.916000 153938.096000
-400.824000 162201.568000
-388.364000 152399.728000
-406.944000 166848.128000
-403.620000 164261.456000
-401.552000 162715.936000
-400.920000 162173.696000
-381.696000 148197.664000
-402.460000 163050.704000
-399.044000 160985.104000
-401.804000 162741.008000
-398.572000 160251.184000
-397.324000 159383.696000
-375.428000 143089.808000
-395.080000 158066.880000
-391.356000 155035.920000
-395.380000 157766.992000
-405.948000 165911.376000
-375.220000 143569.552000
-404.076000 164723.152000
-398.308000 159991.056000
-405.316000 165559.440000
-403.880000 164432.832000
-391.060000 154499.024000
-396.632000 158613.888000
-390.188000 154247.056000
-396.048000 158528.288000
-373.872000 142068.640000
-398.780000 160785.328000
-400.720000 161879.200000
-403.976000 164510.080000
-399.112000 160880.544000
-398.700000 160216.528000
-396.248000 158426.304000
-395.240000 157785.568000
-403.496000 164012.960000
-399.000000 161166.016000
-398.620000 160329.424000
-388.136000 152574.656000
-394.428000 157295.728000
-406.120000 166177.440000
-402.340000 163697.968000
-400.128000 161257.024000
-398.012000 159730.384000
-388.056000 152428.288000
-401.520000 162478.912000
-388.392000 152872.736000
-398.876000 160607.472000
-384.056000 149733.952000
-399.164000 160755.440000
-393.108000 156139.088000
-397.588000 159963.056000
-403.576000 164119.136000
-385.756000 150429.104000
-393.548000 156556.976000
-403.584000 164028.768000
-405.440000 165732.608000
-401.728000 162507.168000
-397.304000 159185.056000
-391.164000 154830.576000
-399.768000 161419.552000
-406.384000 166301.120000
-402.688000 163621.088000
-391.080000 154800.032000
-401.180000 162557.072000
-375.204000 143151.696000
-401.740000 162974.416000
-405.616000 165647.392000
-402.216000 163021.920000
-398.120000 160022.816000
-401.112000 162395.584000
-395.052000 157629.424000
-405.492000 165476.368000
-398.936000 160371.072000
-398.436000 160131.216000
-393.820000 157032.944000
-395.608000 157767.936000
-405.720000 165972.608000
-393.392000 156424.704000
-401.820000 162672.880000
-391.696000 154961.792000
-391.076000 154486.352000
-396.184000 158008.416000
-406.528000 166578.368000
-397.004000 159114.512000
-403.256000 163687.072000
-410.424000 169563.168000
-392.956000 155998.224000
-408.424000 167999.360000
-378.388000 145070.160000
-392.268000 155593.776000
-407.532000 167599.504000
-391.604000 155065.360000
-402.320000 163098.752000
-392.144000 155463.264000
-390.960000 154398.048000
-401.840000 162822.848000
-385.236000 151034.224000
-403.744000 164176.768000
-394.696000 157381.472000
-391.408000 155006.400000
-378.376000 145546.880000
-403.796000 164289.936000
-405.228000 165451.952000
-389.708000 153739.376000
-393.060000 156009.936000
-383.752000 149092.288000
-397.416000 159481.536000
-400.200000 161566.784000
-395.956000 158469.200000
-392.660000 156057.680000
-355.876000 129553.712000
-412.932000 171745.680000
-377.752000 144979.008000
-400.336000 161641.184000
-382.524000 148771.440000
-384.784000 149748.032000
-392.928000 156397.568000
-403.136000 163872.160000
-405.192000 165607.840000
-392.116000 155259.632000
-412.456000 171344.960000
-398.440000 160217.152000
-401.576000 162382.464000
-396.908000 159002.992000
-403.356000 164017.744000
-388.752000 153157.632000
-388.984000 153417.632000
-402.548000 163450.768000
-396.804000 159119.056000
-387.048000 151275.008000
-397.660000 159735.568000
-391.592000 155168.416000
-404.200000 164827.552000
-403.016000 163766.496000
-395.508000 157907.472000
-397.760000 159460.384000
-396.364000 158669.584000
-389.828000 153827.696000
-380.736000 147398.176000
-396.260000 158531.024000
-400.592000 162369.248000
-382.504000 148358.144000
-403.192000 163974.464000
-403.788000 164531.568000
-397.492000 160085.712000
-392.172000 155230.768000
-403.232000 164033.120000
-396.796000 159114.288000
-396.028000 158108.656000
-411.496000 170509.856000
-393.620000 156714.000000
-396.340000 158791.856000
-395.168000 157436.384000
-398.812000 160551.344000
-397.652000 159583.632000
-400.520000 161839.680000
-394.872000 157513.504000
-389.100000 153444.048000
-399.724000 161096.528000
-411.052000 170093.872000
-390.648000 154505.376000
-406.596000 166456.432000
-397.420000 159193.296000
-406.660000 166609.168000
-393.192000 156334.848000
-401.604000 162374.128000
-403.208000 163971.296000
-396.756000 158686.128000
-386.348000 150809.232000
-395.140000 157857.840000
-394.740000 157198.928000
-392.276000 155259.760000
-403.512000 164060.320000
-396.468000 158621.360000
-403.876000 164625.584000
-387.900000 152447.664000
-399.896000 161335.872000
-397.468000 159585.488000
-386.372000 150965.360000
-400.072000 161381.024000
-389.628000 153524.848000
-394.812000 157322.544000
-400.252000 161740.080000
-399.064000 160704.800000
-396.760000 159359.616000
-403.688000 164533.312000
-393.136000 156342.368000
-387.924000 152623.056000
-401.660000 162740.272000
-400.440000 161823.360000
-402.148000 163009.776000
-405.720000 165946.944000
-396.976000 159277.024000
-395.624000 158216.768000
-401.584000 162571.136000
-392.800000 155862.240000
-401.908000 162730.384000
-408.752000 168325.440000
-394.824000 157371.648000
-399.344000 161095.168000
-397.192000 159093.344000
-399.604000 161043.280000
-403.940000 164363.248000
-398.800000 160551.360000
-404.920000 165215.072000
-388.536000 152774.880000
-386.356000 151253.648000
-379.788000 146628.432000
-375.384000 143762.688000
-385.192000 150649.120000
-386.064000 151069.856000
-406.548000 166742.928000
-403.832000 164586.336000
-397.140000 159443.888000
-404.336000 164747.520000
-397.552000 159332.608000
-408.764000 168255.216000
-377.400000 145133.440000
-401.924000 163082.032000
-397.632000 159526.080000
-381.460000 148104.560000
-399.676000 161567.664000
-395.132000 158165.840000
-406.348000 166726.576000
-396.508000 158697.200000
-403.660000 164413.712000
-401.872000 162688.928000
-401.252000 162426.256000
-390.556000 154653.840000
-379.080000 145499.680000
-389.120000 153069.056000
-394.516000 157333.264000
-393.460000 156547.440000
-400.296000 161783.392000
-408.164000 167752.848000
-403.780000 164490.448000
-404.808000 165036.480000
-397.292000 159263.024000
-393.800000 156754.624000
-403.000000 163392.448000
-400.308000 161765.776000
-400.600000 161734.976000
-397.552000 159380.864000
-396.616000 158598.624000
-405.400000 165541.984000
-397.816000 159520.960000
-388.996000 153633.360000
-401.204000 162424.720000
-392.516000 155924.368000
-394.876000 157513.680000
-399.476000 160938.640000
-398.772000 160239.600000
-387.124000 151762.512000
-395.424000 157819.552000
-408.868000 168279.024000
-386.740000 151186.896000
-384.040000 149678.624000
-391.732000 154839.504000
-400.344000 161771.584000
-402.704000 163381.824000
-402.956000 163803.152000
-402.060000 162740.304000
-395.984000 158362.176000
-395.696000 158048.544000
-395.020000 157759.952000
-382.228000 148402.000000
-395.744000 158493.984000
-400.036000 161307.216000
-389.512000 153605.024000
-405.076000 165288.496000
-378.860000 145679.088000
-402.500000 163345.456000
-387.112000 151608.928000
-393.628000 156245.360000
-394.672000 157299.680000
-406.660000 166587.920000
-401.796000 163322.416000
-398.484000 160190.832000
-401.720000 162683.808000
-398.640000 160416.512000
-399.656000 161045.600000
-402.528000 163648.320000
-403.268000 163885.456000
-401.196000 162529.936000
-400.180000 161565.168000
-400.468000 161869.264000
-399.356000 160877.168000
-398.820000 160313.968000
-402.444000 163501.552000
-403.072000 163668.224000
-404.996000 165270.224000
-400.408000 161878.304000
-393.436000 156532.112000
-376.664000 144503.456000
-401.032000 162027.168000
-383.160000 148905.056000
-394.792000 157829.568000
-388.760000 153065.824000
-391.668000 155434.160000
-392.324000 155440.720000
-384.180000 149570.288000
-398.544000 160237.856000
-400.672000 161726.368000
-392.092000 155678.544000
-387.324000 151493.552000
-390.772000 154677.488000
-403.012000 163590.672000
-397.632000 159418.944000
-396.076000 158367.920000
-395.944000 158280.480000
-394.376000 157316.512000
-397.264000 159193.568000
-411.172000 170094.672000
-396.052000 158416.624000
-401.136000 162068.352000
-393.524000 156626.416000
-397.948000 160107.600000
-402.196000 163069.168000
-397.344000 159459.648000
-396.720000 159052.768000
-379.612000 146752.944000
-383.500000 148721.616000
-402.120000 163014.784000
-401.304000 162493.952000
-389.412000 153521.488000
-397.680000 159414.368000
-390.908000 154625.136000
-400.060000 161665.808000
-400.492000 161944.432000
-407.772000 167423.088000
-407.968000 167602.496000
-387.420000 152021.776000
-402.728000 163748.512000
-399.808000 161070.176000
-389.848000 153598.912000
-406.100000 166347.216000
-397.476000 159636.464000
-393.948000 157102.672000
-394.680000 157308.192000
-387.472000 152382.912000
-403.192000 163764.960000
-387.464000 151964.992000
-408.704000 168099.616000
-408.868000 168333.680000
-400.672000 161835.520000
-383.412000 149199.984000
-389.924000 154049.104000
-401.108000 162604.560000
-392.616000 156429.664000
-377.776000 144859.968000
-397.976000 159671.584000
-392.100000 155058.160000
-383.076000 148796.336000
-387.936000 152994.560000
-398.296000 160062.496000
-403.252000 163859.152000
-387.972000 152026.448000
-382.416000 147990.304000
-392.516000 156048.528000
-393.536000 156491.616000
-399.288000 161268.480000
-397.472000 159138.560000
-399.108000 161080.592000
-400.688000 161949.952000
-395.364000 157608.368000
-404.480000 165072.384000
-407.356000 167097.488000
-402.328000 163091.968000
-393.348000 156355.696000
-383.072000 148888.000000
-386.152000 150944.864000
-406.440000 166437.152000
-390.364000 154188.784000
-399.988000 161571.792000
-396.576000 158784.512000
-397.520000 159350.400000
-399.284000 160824.944000
-392.004000 155718.608000
-397.024000 159348.608000
-384.688000 149954.464000
-383.672000 149279.232000
-395.940000 158400.240000
-409.148000 168653.968000
-397.996000 159819.664000
-395.392000 158216.000000
-395.512000 158132.736000
-389.996000 153541.712000
-400.828000 162106.768000
-396.528000 158650.080000
-396.384000 158375.520000
-406.872000 166692.256000
-389.676000 154273.520000
-375.984000 143459.584000
-400.276000 161431.952000
-400.980000 162214.224000
-402.564000 163291.120000
-403.784000 164324.128000
-405.596000 165768.432000
-398.440000 160263.136000
-387.440000 151783.008000
-387.408000 151717.024000
-391.972000 155324.176000
-395.004000 157544.848000
-400.448000 161872.896000
-392.776000 156040.672000
-394.468000 156934.608000
-407.080000 166924.320000
-396.300000 158783.216000
-397.420000 159396.464000
-402.376000 163196.448000
-390.948000 154246.512000
-392.436000 155798.352000
-391.292000 154995.792000
-402.384000 163409.152000
-397.960000 159591.136000
-404.468000 164907.536000
-398.044000 159860.592000
-401.076000 162314.032000
-406.648000 166850.336000
